student_number,academic_year,school_id,grade,exam_grade,subject,percent_correct
216181644,2019,6,9,11,Math,6.9
216181644,2019,6,9,11,ELA,6.25
212891923,2019,6,10,10,Math,43.1
212891923,2019,6,10,10,ELA,48.96
214531600,2019,6,11,11,Math,39.66
214531600,2019,6,11,11,ELA,51.04
216257907,2019,6,9,9,Math,22.41
216257907,2019,6,9,9,ELA,23.96
216758359,2019,7,10,10,Math,36.21
216758359,2019,7,10,10,ELA,20.83
215227034,2019,7,11,11,Math,48.28
215227034,2019,7,11,11,ELA,59.38
203229695,2019,7,9,9,Math,44.83
203229695,2019,7,9,9,ELA,10.42
214542532,2019,7,11,11,Math,32.76
214542532,2019,7,11,11,ELA,8.33
234404218,2019,7,9,9,Math,0
234404218,2019,7,9,9,ELA,0
226778173,2019,7,10,10,Math,36.21
226778173,2019,7,10,10,ELA,29.17
214733784,2019,7,11,11,Math,0
214733784,2019,7,11,11,ELA,0
215446618,2019,7,9,9,Math,20.69
215446618,2019,7,9,9,ELA,13.54
217945286,2019,7,9,9,Math,20.69
217945286,2019,7,9,9,ELA,20.83
216406967,2019,7,10,10,Math,22.41
216406967,2019,7,10,10,ELA,27.08
221307051,2019,7,9,9,Math,32.76
221307051,2019,7,9,9,ELA,14.58
215711235,2019,7,10,10,Math,53.45
215711235,2019,7,10,10,ELA,51.04
216051458,2019,7,9,9,Math,43.1
216051458,2019,7,9,9,ELA,36.46
227454360,2019,7,10,10,Math,39.66
227454360,2019,7,10,10,ELA,38.54
239264658,2019,7,9,9,Math,24.14
239264658,2019,7,9,9,ELA,29.17
208492629,2019,7,11,11,Math,36.21
208492629,2019,7,11,11,ELA,34.38
216757740,2019,7,10,10,Math,27.59
216757740,2019,7,10,10,ELA,27.08
224302109,2019,7,11,11,Math,43.1
224302109,2019,7,11,11,ELA,44.79
220287809,2019,7,9,9,Math,36.21
220287809,2019,7,9,9,ELA,41.67
234074078,2019,7,9,9,Math,29.31
234074078,2019,7,9,9,ELA,37.5
216360420,2019,7,9,9,Math,0
216360420,2019,7,9,9,ELA,0
215882812,2019,7,10,10,Math,29.31
215882812,2019,7,10,10,ELA,33.33
209973239,2019,7,10,10,Math,17.24
209973239,2019,7,10,10,ELA,13.54
216989962,2019,7,10,10,Math,44.83
216989962,2019,7,10,10,ELA,38.54
215302837,2019,7,10,10,Math,34.48
215302837,2019,7,10,10,ELA,25
237676929,2019,7,9,9,Math,43.1
237676929,2019,7,9,9,ELA,43.75
216491563,2019,7,10,10,Math,31.03
216491563,2019,7,10,10,ELA,22.92
220014823,2019,7,11,11,Math,31.03
220014823,2019,7,11,11,ELA,32.29
220480149,2019,7,9,9,Math,44.83
220480149,2019,7,9,9,ELA,38.54
208603647,2019,7,11,11,Math,0
208603647,2019,7,11,11,ELA,0
214686099,2019,7,9,9,Math,10.34
214686099,2019,7,9,9,ELA,34.38
220199731,2019,7,9,9,Math,29.31
220199731,2019,7,9,9,ELA,26.04
223340761,2019,7,9,9,Math,22.41
223340761,2019,7,9,9,ELA,16.67
215900382,2019,7,10,10,Math,37.93
215900382,2019,7,10,10,ELA,23.96
215900382,2019,7,10,11,Math,15.52
215900382,2019,7,10,11,ELA,16.67
221275100,2019,7,10,10,Math,0
221275100,2019,7,10,10,ELA,0
210111910,2019,7,10,10,Math,36.21
210111910,2019,7,10,10,ELA,50
221125768,2019,7,9,9,Math,0
221125768,2019,7,9,9,ELA,0
216039990,2019,7,10,10,Math,18.97
216039990,2019,7,10,10,ELA,18.75
216039990,2019,7,10,11,Math,0
216039990,2019,7,10,11,ELA,8.33
217338680,2019,7,10,10,Math,0
217338680,2019,7,10,10,ELA,0
214573693,2019,7,11,11,Math,22.41
214573693,2019,7,11,11,ELA,32.29
217185925,2019,7,9,9,Math,24.14
217185925,2019,7,9,9,ELA,28.13
213257553,2019,7,10,10,Math,50
213257553,2019,7,10,10,ELA,54.17
216739490,2019,7,9,9,Math,34.48
216739490,2019,7,9,9,ELA,30.21
219809597,2019,7,9,9,Math,24.14
219809597,2019,7,9,9,ELA,16.67
218925626,2019,7,10,10,Math,31.03
218925626,2019,7,10,10,ELA,38.54
216487496,2019,7,9,9,Math,34.48
216487496,2019,7,9,9,ELA,28.13
220200109,2019,7,9,9,Math,20.69
220200109,2019,7,9,9,ELA,28.13
215053430,2019,7,11,11,Math,25.86
215053430,2019,7,11,11,ELA,46.88
221282726,2019,7,9,9,Math,27.59
221282726,2019,7,9,9,ELA,18.75
215603457,2019,7,9,9,Math,0
215603457,2019,7,9,9,ELA,0
214531725,2019,7,11,11,Math,31.03
214531725,2019,7,11,11,ELA,46.88
215625369,2019,7,11,11,Math,46.55
215625369,2019,7,11,11,ELA,36.46
215872060,2019,7,11,11,Math,39.66
215872060,2019,7,11,11,ELA,65.63
216203398,2019,7,10,10,Math,18.97
216203398,2019,7,10,10,ELA,26.04
214398455,2019,7,11,11,Math,43.1
214398455,2019,7,11,11,ELA,42.71
216581447,2019,7,11,11,Math,24.14
216581447,2019,7,11,11,ELA,20.83
214348757,2019,7,11,11,Math,18.97
214348757,2019,7,11,11,ELA,38.54
220281125,2019,7,9,9,Math,32.76
220281125,2019,7,9,9,ELA,18.75
220209217,2019,7,9,9,Math,51.72
220209217,2019,7,9,9,ELA,46.88
214398463,2019,7,11,11,Math,22.41
214398463,2019,7,11,11,ELA,34.38
215494675,2019,7,9,9,Math,43.1
215494675,2019,7,9,9,ELA,35.42
233357300,2019,7,9,9,Math,48.28
233357300,2019,7,9,9,ELA,50
219654886,2019,7,9,9,Math,41.38
219654886,2019,7,9,9,ELA,29.17
216720961,2019,7,10,10,Math,63.79
216720961,2019,7,10,10,ELA,66.67
210065405,2019,7,10,10,Math,20.69
210065405,2019,7,10,10,ELA,4.17
239707649,2019,7,11,11,Math,43.1
239707649,2019,7,11,11,ELA,48.96
220048219,2019,7,9,9,Math,43.1
220048219,2019,7,9,9,ELA,39.58
209759281,2019,7,11,11,Math,24.14
209759281,2019,7,11,11,ELA,32.29
238056642,2019,7,11,11,Math,25.86
238056642,2019,7,11,11,ELA,43.75
206418998,2019,7,9,9,Math,32.76
206418998,2019,7,9,9,ELA,38.54
215745126,2019,7,11,11,Math,44.83
215745126,2019,7,11,11,ELA,67.71
216307546,2019,7,10,10,Math,58.62
216307546,2019,7,10,10,ELA,39.58
215749110,2019,7,9,9,Math,50
215749110,2019,7,9,9,ELA,37.5
215540584,2019,7,10,10,Math,6.9
215540584,2019,7,10,10,ELA,10.42
220049514,2019,7,11,11,Math,50
220049514,2019,7,11,11,ELA,66.67
212703094,2019,7,10,10,Math,46.55
212703094,2019,7,10,10,ELA,39.58
216304188,2019,7,10,10,Math,17.24
216304188,2019,7,10,10,ELA,15.63
215028655,2019,7,11,11,Math,34.48
215028655,2019,7,11,11,ELA,47.92
223310806,2019,7,10,10,Math,56.9
223310806,2019,7,10,10,ELA,31.25
216444570,2019,7,11,11,Math,31.03
216444570,2019,7,11,11,ELA,40.63
209850197,2019,7,11,11,Math,37.93
209850197,2019,7,11,11,ELA,41.67
220477046,2019,7,10,10,Math,44.83
220477046,2019,7,10,10,ELA,64.58
215349341,2019,7,10,10,Math,20.69
215349341,2019,7,10,10,ELA,19.79
214349128,2019,7,11,11,Math,37.93
214349128,2019,7,11,11,ELA,41.67
216849117,2019,7,10,10,Math,56.9
216849117,2019,7,10,10,ELA,51.04
219786100,2019,7,11,11,Math,39.66
219786100,2019,7,11,11,ELA,50
220889562,2019,7,10,10,Math,44.83
220889562,2019,7,10,10,ELA,48.96
214660623,2019,7,10,10,Math,53.45
214660623,2019,7,10,10,ELA,36.46
216111484,2019,7,10,10,Math,56.9
216111484,2019,7,10,10,ELA,56.25
209578939,2019,7,10,10,Math,20.69
209578939,2019,7,10,10,ELA,39.58
216465120,2019,7,10,10,Math,53.45
216465120,2019,7,10,10,ELA,47.92
216403568,2019,7,10,10,Math,18.97
216403568,2019,7,10,10,ELA,28.13
217096916,2019,7,10,10,Math,24.14
217096916,2019,7,10,10,ELA,18.75
221541865,2019,7,9,9,Math,0
221541865,2019,7,9,9,ELA,0
223269952,2019,7,10,10,Math,37.93
223269952,2019,7,10,10,ELA,37.5
221775778,2019,7,10,10,Math,17.24
221775778,2019,7,10,10,ELA,34.38
219676962,2019,7,10,10,Math,17.24
219676962,2019,7,10,10,ELA,13.54
212824049,2019,7,10,10,Math,18.97
212824049,2019,7,10,10,ELA,39.58
220174171,2019,7,9,9,Math,31.03
220174171,2019,7,9,9,ELA,42.71
215142761,2019,7,10,10,Math,46.55
215142761,2019,7,10,10,ELA,66.67
214346207,2019,7,9,9,Math,17.24
214346207,2019,7,9,9,ELA,23.96
216875500,2019,7,10,10,Math,17.24
216875500,2019,7,10,10,ELA,30.21
215738048,2019,7,9,9,Math,32.76
215738048,2019,7,9,9,ELA,35.42
215532342,2019,7,10,10,Math,36.21
215532342,2019,7,10,10,ELA,31.25
206964348,2019,7,11,11,Math,15.52
206964348,2019,7,11,11,ELA,12.5
220508139,2019,7,9,9,Math,41.38
220508139,2019,7,9,9,ELA,31.25
220199970,2019,7,9,9,Math,36.21
220199970,2019,7,9,9,ELA,35.42
219913464,2019,7,9,9,Math,31.03
219913464,2019,7,9,9,ELA,42.71
221090947,2019,7,9,9,Math,39.66
221090947,2019,7,9,9,ELA,34.38
219890019,2019,7,9,9,Math,31.03
219890019,2019,7,9,9,ELA,42.71
215781998,2019,7,9,9,Math,0
215781998,2019,7,9,9,ELA,0
220076202,2019,7,9,9,Math,37.93
220076202,2019,7,9,9,ELA,35.42
208546754,2019,7,9,11,Math,15.52
208546754,2019,7,9,11,ELA,5.21
208546754,2019,7,9,9,Math,25.86
208546754,2019,7,9,9,ELA,14.58
220270730,2019,7,9,9,Math,20.69
220270730,2019,7,9,9,ELA,33.33
208716050,2019,7,9,9,Math,27.59
208716050,2019,7,9,9,ELA,23.96
220263149,2019,7,9,9,Math,22.41
220263149,2019,7,9,9,ELA,37.5
214351819,2019,7,10,10,Math,6.9
214351819,2019,7,10,10,ELA,13.54
215744913,2019,7,11,11,Math,18.97
215744913,2019,7,11,11,ELA,27.08
220199715,2019,7,9,9,Math,32.76
220199715,2019,7,9,9,ELA,47.92
222469413,2019,7,11,11,Math,48.28
222469413,2019,7,11,11,ELA,67.71
215691874,2019,7,9,9,Math,44.83
215691874,2019,7,9,9,ELA,44.79
217216845,2019,7,9,9,Math,29.31
217216845,2019,7,9,9,ELA,26.04
219654639,2019,7,9,9,Math,17.24
219654639,2019,7,9,9,ELA,27.08
220017446,2019,7,9,9,Math,17.24
220017446,2019,7,9,9,ELA,25
216243469,2019,7,11,11,Math,22.41
216243469,2019,7,11,11,ELA,25
221510068,2019,7,9,9,Math,25.86
221510068,2019,7,9,9,ELA,31.25
226221356,2019,7,9,9,Math,0
226221356,2019,7,9,9,ELA,0
214499014,2019,7,11,11,Math,18.97
214499014,2019,7,11,11,ELA,41.67
219410362,2019,7,9,9,Math,31.03
219410362,2019,7,9,9,ELA,50
211441829,2019,7,9,9,Math,17.24
211441829,2019,7,9,9,ELA,46.88
216070003,2019,7,9,9,Math,34.48
216070003,2019,7,9,9,ELA,15.63
209869270,2019,7,11,11,Math,24.14
209869270,2019,7,11,11,ELA,28.13
215848052,2019,7,11,11,Math,44.83
215848052,2019,7,11,11,ELA,55.21
231492588,2019,7,11,11,Math,31.03
231492588,2019,7,11,11,ELA,46.88
220215164,2019,7,9,9,Math,44.83
220215164,2019,7,9,9,ELA,41.67
220307144,2019,7,9,9,Math,31.03
220307144,2019,7,9,9,ELA,32.29
215556408,2019,7,9,9,Math,39.66
215556408,2019,7,9,9,ELA,21.88
215556424,2019,7,11,11,Math,32.76
215556424,2019,7,11,11,ELA,40.63
215138512,2019,7,11,11,Math,31.03
215138512,2019,7,11,11,ELA,29.17
223133505,2019,7,9,9,Math,43.1
223133505,2019,7,9,9,ELA,39.58
219622115,2019,7,9,9,Math,0
219622115,2019,7,9,9,ELA,0
220236178,2019,7,9,9,Math,58.62
220236178,2019,7,9,9,ELA,30.21
215264599,2019,7,11,11,Math,29.31
215264599,2019,7,11,11,ELA,22.92
220455323,2019,7,9,9,Math,0
220455323,2019,7,9,9,ELA,0
219785631,2019,7,9,9,Math,34.48
219785631,2019,7,9,9,ELA,30.21
214905317,2019,7,11,11,Math,18.97
214905317,2019,7,11,11,ELA,29.17
220684716,2019,7,9,9,Math,15.52
220684716,2019,7,9,9,ELA,17.71
220460026,2019,7,9,9,Math,41.38
220460026,2019,7,9,9,ELA,42.71
220377873,2019,7,9,9,Math,37.93
220377873,2019,7,9,9,ELA,34.38
220280929,2019,7,9,9,Math,51.72
220280929,2019,7,9,9,ELA,51.04
214866857,2019,7,9,9,Math,24.14
214866857,2019,7,9,9,ELA,27.08
222040917,2019,7,9,9,Math,13.79
222040917,2019,7,9,9,ELA,9.38
215052432,2019,7,11,11,Math,31.03
215052432,2019,7,11,11,ELA,60.42
214287534,2019,7,11,11,Math,56.9
214287534,2019,7,11,11,ELA,36.46
215108671,2019,7,11,11,Math,37.93
215108671,2019,7,11,11,ELA,35.42
220427215,2019,7,9,9,Math,39.66
220427215,2019,7,9,9,ELA,51.04
218581262,2019,7,9,9,Math,18.97
218581262,2019,7,9,9,ELA,25
216412239,2019,7,9,9,Math,34.48
216412239,2019,7,9,9,ELA,27.08
220314751,2019,7,9,9,Math,15.52
220314751,2019,7,9,9,ELA,35.42
233139260,2019,7,9,9,Math,1.72
233139260,2019,7,9,9,ELA,0
215834045,2019,7,11,11,Math,29.31
215834045,2019,7,11,11,ELA,33.33
211895529,2019,7,9,9,Math,0
211895529,2019,7,9,9,ELA,0
246855472,2019,7,9,9,Math,34.48
246855472,2019,7,9,9,ELA,32.29
245143581,2019,7,9,9,Math,18.97
245143581,2019,7,9,9,ELA,29.17
245143573,2019,7,9,9,Math,15.52
245143573,2019,7,9,9,ELA,20.83
214438830,2019,7,9,9,Math,34.48
214438830,2019,7,9,9,ELA,30.21
215138553,2019,7,9,9,Math,0
215138553,2019,7,9,9,ELA,0
215912908,2019,7,9,9,Math,31.03
215912908,2019,7,9,9,ELA,27.08
220247381,2019,7,9,9,Math,22.41
220247381,2019,7,9,9,ELA,16.67
209737501,2019,7,10,10,Math,12.07
209737501,2019,7,10,10,ELA,17.71
215888421,2019,7,11,11,Math,48.28
215888421,2019,7,11,11,ELA,31.25
227012143,2019,7,9,9,Math,25.86
227012143,2019,7,9,9,ELA,16.67
209746155,2019,7,11,11,Math,22.41
209746155,2019,7,11,11,ELA,30.21
221150154,2019,7,9,9,Math,27.59
221150154,2019,7,9,9,ELA,48.96
214695413,2019,7,11,11,Math,50
214695413,2019,7,11,11,ELA,63.54
219674819,2019,7,9,9,Math,22.41
219674819,2019,7,9,9,ELA,23.96
221031412,2019,7,9,9,Math,18.97
221031412,2019,7,9,9,ELA,15.63
219785995,2019,7,9,9,Math,25.86
219785995,2019,7,9,9,ELA,35.42
206645947,2019,7,9,9,Math,0
206645947,2019,7,9,9,ELA,0
215257023,2019,7,9,9,Math,36.21
215257023,2019,7,9,9,ELA,21.88
220025001,2019,7,9,9,Math,15.52
220025001,2019,7,9,9,ELA,30.21
213203532,2019,7,9,9,Math,13.79
213203532,2019,7,9,9,ELA,22.92
220014609,2019,7,9,9,Math,17.24
220014609,2019,7,9,9,ELA,33.33
220981781,2019,7,9,9,Math,22.41
220981781,2019,7,9,9,ELA,33.33
216123810,2019,7,11,11,Math,48.28
216123810,2019,7,11,11,ELA,52.08
220151823,2019,7,9,9,Math,36.21
220151823,2019,7,9,9,ELA,54.17
209825769,2019,7,11,11,Math,31.03
209825769,2019,7,11,11,ELA,36.46
216333229,2019,7,9,9,Math,13.79
216333229,2019,7,9,9,ELA,27.08
220074199,2019,7,9,9,Math,53.45
220074199,2019,7,9,9,ELA,34.38
216081703,2019,7,9,9,Math,44.83
216081703,2019,7,9,9,ELA,48.96
215822545,2019,7,9,9,Math,41.38
215822545,2019,7,9,9,ELA,35.42
220881510,2019,7,9,9,Math,32.76
220881510,2019,7,9,9,ELA,34.38
220405468,2019,8,9,9,Math,43.1
220405468,2019,8,9,9,ELA,22.92
223274960,2019,8,9,9,Math,44.83
223274960,2019,8,9,9,ELA,37.5
217477629,2019,8,10,10,Math,56.9
217477629,2019,8,10,10,ELA,60.42
215819004,2019,8,11,11,Math,34.48
215819004,2019,8,11,11,ELA,33.33
216100156,2019,8,9,9,Math,25.86
216100156,2019,8,9,9,ELA,32.29
215414335,2019,8,10,10,Math,53.45
215414335,2019,8,10,10,ELA,40.63
216638239,2019,8,10,10,Math,24.14
216638239,2019,8,10,10,ELA,42.71
215691684,2019,8,10,10,Math,41.38
215691684,2019,8,10,10,ELA,39.58
219265345,2019,8,10,10,Math,50
219265345,2019,8,10,10,ELA,33.33
217008978,2019,8,10,10,Math,50
217008978,2019,8,10,10,ELA,20.83
215109356,2019,8,11,11,Math,25.86
215109356,2019,8,11,11,ELA,48.96
224458257,2019,8,9,9,Math,27.59
224458257,2019,8,9,9,ELA,33.33
220471957,2019,8,9,9,Math,31.03
220471957,2019,8,9,9,ELA,35.42
215207945,2019,8,11,11,Math,25.86
215207945,2019,8,11,11,ELA,31.25
215521766,2019,8,10,10,Math,29.31
215521766,2019,8,10,10,ELA,29.17
241295484,2019,8,9,9,Math,10.34
241295484,2019,8,9,9,ELA,32.29
220681555,2019,8,9,9,Math,31.03
220681555,2019,8,9,9,ELA,33.33
221814510,2019,8,11,11,Math,20.69
221814510,2019,8,11,11,ELA,51.04
220189542,2019,8,9,9,Math,43.1
220189542,2019,8,9,9,ELA,44.79
217157320,2019,8,10,10,Math,43.1
217157320,2019,8,10,10,ELA,57.29
213136831,2019,8,10,10,Math,18.97
213136831,2019,8,10,10,ELA,37.5
221394315,2019,8,9,9,Math,46.55
221394315,2019,8,9,9,ELA,48.96
207584806,2019,8,10,10,Math,20.45
207584806,2019,8,10,10,ELA,30.56
223438052,2019,8,9,9,Math,51.72
223438052,2019,8,9,9,ELA,42.71
220499560,2019,8,9,9,Math,22.41
220499560,2019,8,9,9,ELA,40.63
214634107,2019,8,11,11,Math,46.55
214634107,2019,8,11,11,ELA,52.08
215871997,2019,8,10,10,Math,34.48
215871997,2019,8,10,10,ELA,34.38
215732066,2019,8,10,10,Math,20.69
215732066,2019,8,10,10,ELA,38.54
216760405,2019,8,10,10,Math,48.28
216760405,2019,8,10,10,ELA,50
218532224,2019,8,9,9,Math,43.1
218532224,2019,8,9,9,ELA,41.67
216085415,2019,8,11,11,Math,41.38
216085415,2019,8,11,11,ELA,27.08
219588613,2019,8,9,9,Math,34.48
219588613,2019,8,9,9,ELA,29.17
215150913,2019,8,10,10,Math,41.38
215150913,2019,8,10,10,ELA,26.04
218517555,2019,8,10,10,Math,34.48
218517555,2019,8,10,10,ELA,54.17
218517548,2019,8,10,10,Math,34.48
218517548,2019,8,10,10,ELA,59.38
217338482,2019,8,10,10,Math,41.38
217338482,2019,8,10,10,ELA,39.58
220215982,2019,8,9,9,Math,51.72
220215982,2019,8,9,9,ELA,46.88
220130124,2019,8,9,9,Math,15.52
220130124,2019,8,9,9,ELA,21.88
216138859,2019,8,11,11,Math,29.31
216138859,2019,8,11,11,ELA,30.21
214904872,2019,8,11,11,Math,50
214904872,2019,8,11,11,ELA,40.63
222670861,2019,8,10,10,Math,48.28
222670861,2019,8,10,10,ELA,41.67
220199897,2019,8,9,9,Math,53.45
220199897,2019,8,9,9,ELA,35.42
214505398,2019,8,11,11,Math,53.45
214505398,2019,8,11,11,ELA,48.96
216452219,2019,8,11,11,Math,43.1
216452219,2019,8,11,11,ELA,32.29
208865287,2019,8,11,11,Math,13.79
208865287,2019,8,11,11,ELA,40.63
220295380,2019,8,9,9,Math,24.14
220295380,2019,8,9,9,ELA,43.75
219265154,2019,8,10,10,Math,37.93
219265154,2019,8,10,10,ELA,34.38
207667585,2019,8,11,11,Math,48.28
207667585,2019,8,11,11,ELA,31.25
221605793,2019,8,9,9,Math,46.55
221605793,2019,8,9,9,ELA,41.67
217616036,2019,8,9,9,Math,20.45
217616036,2019,8,9,9,ELA,38.89
222951527,2019,8,9,9,Math,31.03
222951527,2019,8,9,9,ELA,22.92
216766576,2019,8,9,9,Math,39.66
216766576,2019,8,9,9,ELA,31.25
214855744,2019,8,11,11,Math,29.31
214855744,2019,8,11,11,ELA,45.83
231809195,2019,8,9,9,Math,46.55
231809195,2019,8,9,9,ELA,44.79
220201412,2019,8,9,9,Math,51.72
220201412,2019,8,9,9,ELA,56.25
229139522,2019,8,9,9,Math,51.72
229139522,2019,8,9,9,ELA,53.13
220102313,2019,8,9,9,Math,27.59
220102313,2019,8,9,9,ELA,27.08
214090961,2019,8,9,9,Math,15.52
214090961,2019,8,9,9,ELA,30.21
221814445,2019,8,9,9,Math,36.21
221814445,2019,8,9,9,ELA,20.83
219817020,2019,8,11,11,Math,34.48
219817020,2019,8,11,11,ELA,36.46
216447243,2019,8,10,10,Math,29.31
216447243,2019,8,10,10,ELA,51.04
217396936,2019,8,9,9,Math,31.82
217396936,2019,8,9,9,ELA,40.28
215107566,2019,8,11,11,Math,32.76
215107566,2019,8,11,11,ELA,32.29
209650001,2019,8,10,10,Math,10.34
209650001,2019,8,10,10,ELA,18.75
217319888,2019,8,10,10,Math,24.14
217319888,2019,8,10,10,ELA,27.08
231245028,2019,8,9,9,Math,13.79
231245028,2019,8,9,9,ELA,17.71
214309445,2019,8,10,10,Math,36.21
214309445,2019,8,10,10,ELA,28.13
232426379,2019,8,10,10,Math,24.14
232426379,2019,8,10,10,ELA,31.25
216028027,2019,8,9,9,Math,29.31
216028027,2019,8,9,9,ELA,30.21
225140102,2019,8,10,10,Math,32.76
225140102,2019,8,10,10,ELA,25
216412676,2019,8,10,10,Math,29.31
216412676,2019,8,10,10,ELA,29.17
214622300,2019,8,11,11,Math,43.1
214622300,2019,8,11,11,ELA,40.63
220101471,2019,8,9,9,Math,24.14
220101471,2019,8,9,9,ELA,45.83
212848758,2019,8,10,10,Math,27.59
212848758,2019,8,10,10,ELA,37.5
215624602,2019,8,10,10,Math,34.48
215624602,2019,8,10,10,ELA,45.83
219590320,2019,8,9,9,Math,24.14
219590320,2019,8,9,9,ELA,25
206862567,2019,8,11,11,Math,18.97
206862567,2019,8,11,11,ELA,28.13
212849491,2019,8,10,10,Math,27.59
212849491,2019,8,10,10,ELA,29.17
220377659,2019,8,9,9,Math,32.76
220377659,2019,8,9,9,ELA,29.17
209947498,2019,8,9,9,Math,13.64
209947498,2019,8,9,9,ELA,19.44
220681571,2019,8,9,9,Math,15.52
220681571,2019,8,9,9,ELA,21.88
231608167,2019,8,9,9,Math,25.86
231608167,2019,8,9,9,ELA,21.88
215772955,2019,8,11,11,Math,27.59
215772955,2019,8,11,11,ELA,28.13
225617448,2019,8,10,10,Math,43.1
225617448,2019,8,10,10,ELA,41.67
225568351,2019,8,10,10,Math,17.24
225568351,2019,8,10,10,ELA,27.08
240247387,2019,8,9,9,Math,48.28
240247387,2019,8,9,9,ELA,34.38
240247379,2019,8,10,10,Math,18.97
240247379,2019,8,10,10,ELA,30.21
221402795,2019,8,10,10,Math,34.48
221402795,2019,8,10,10,ELA,36.46
208647537,2019,8,10,10,Math,31.82
208647537,2019,8,10,10,ELA,31.94
231517772,2019,8,9,9,Math,34.09
231517772,2019,8,9,9,ELA,20.83
220500219,2019,8,9,9,Math,43.1
220500219,2019,8,9,9,ELA,40.63
214893083,2019,8,11,11,Math,18.97
214893083,2019,8,11,11,ELA,37.5
209377258,2019,8,11,11,Math,34.48
209377258,2019,8,11,11,ELA,39.58
224745653,2019,8,9,9,Math,32.76
224745653,2019,8,9,9,ELA,35.42
223539370,2019,8,9,9,Math,43.1
223539370,2019,8,9,9,ELA,42.71
215989575,2019,8,10,10,Math,32.76
215989575,2019,8,10,10,ELA,38.54
214676322,2019,8,10,10,Math,27.27
214676322,2019,8,10,10,ELA,25
215773615,2019,8,10,10,Math,24.14
215773615,2019,8,10,10,ELA,34.38
218235257,2019,8,11,11,Math,32.76
218235257,2019,8,11,11,ELA,31.25
221377401,2019,8,11,11,Math,62.07
221377401,2019,8,11,11,ELA,55.21
215797572,2019,8,11,11,Math,39.66
215797572,2019,8,11,11,ELA,42.71
214844771,2019,8,11,11,Math,58.62
214844771,2019,8,11,11,ELA,60.42
216245464,2019,8,10,10,Math,36.21
216245464,2019,8,10,10,ELA,35.42
219680428,2019,8,10,10,Math,34.09
219680428,2019,8,10,10,ELA,20.83
209215573,2019,8,10,10,Math,53.45
209215573,2019,8,10,10,ELA,43.75
215481938,2019,8,10,10,Math,24.14
215481938,2019,8,10,10,ELA,21.88
221510084,2019,8,9,9,Math,43.1
221510084,2019,8,9,9,ELA,29.17
216075093,2019,8,11,11,Math,27.59
216075093,2019,8,11,11,ELA,38.54
214349102,2019,8,11,11,Math,18.97
214349102,2019,8,11,11,ELA,43.75
215989138,2019,8,10,10,Math,13.79
215989138,2019,8,10,10,ELA,20.83
220075923,2019,8,10,10,Math,43.1
220075923,2019,8,10,10,ELA,51.04
220362396,2019,8,10,10,Math,48.28
220362396,2019,8,10,10,ELA,55.21
221100407,2019,8,9,9,Math,48.28
221100407,2019,8,9,9,ELA,61.46
216225573,2019,8,11,11,Math,56.9
216225573,2019,8,11,11,ELA,76.04
215935404,2019,8,10,10,Math,17.24
215935404,2019,8,10,10,ELA,45.83
232308445,2019,8,9,9,Math,27.59
232308445,2019,8,9,9,ELA,36.46
223339839,2019,8,9,9,Math,31.03
223339839,2019,8,9,9,ELA,30.21
216874636,2019,8,9,9,Math,41.38
216874636,2019,8,9,9,ELA,50
209969385,2019,8,11,11,Math,24.14
209969385,2019,8,11,11,ELA,41.67
215668120,2019,8,10,10,Math,41.38
215668120,2019,8,10,10,ELA,45.83
239059678,2019,8,9,9,Math,44.83
239059678,2019,8,9,9,ELA,36.46
219860079,2019,8,9,9,Math,10.34
219860079,2019,8,9,9,ELA,16.67
242233575,2019,8,9,9,Math,18.97
242233575,2019,8,9,9,ELA,32.29
212851372,2019,8,11,11,Math,36.21
212851372,2019,8,11,11,ELA,37.5
226726610,2019,8,9,9,Math,17.24
226726610,2019,8,9,9,ELA,32.29
216987016,2019,8,9,9,Math,22.73
216987016,2019,8,9,9,ELA,19.44
219327269,2019,8,9,9,Math,43.1
219327269,2019,8,9,9,ELA,29.17
219538121,2019,8,9,9,Math,29.31
219538121,2019,8,9,9,ELA,46.88
216251827,2019,8,10,10,Math,37.93
216251827,2019,8,10,10,ELA,33.33
225219062,2019,8,11,11,Math,25.86
225219062,2019,8,11,11,ELA,44.79
215872011,2019,8,10,10,Math,20.69
215872011,2019,8,10,10,ELA,31.25
215913583,2019,8,10,10,Math,22.73
215913583,2019,8,10,10,ELA,30.56
221639867,2019,8,9,9,Math,44.83
221639867,2019,8,9,9,ELA,34.38
220074074,2019,8,9,9,Math,34.09
220074074,2019,8,9,9,ELA,15.28
217510122,2019,8,11,11,Math,31.03
217510122,2019,8,11,11,ELA,32.29
214442584,2019,8,10,10,Math,63.79
214442584,2019,8,10,10,ELA,42.71
223893520,2019,8,10,10,Math,17.24
223893520,2019,8,10,10,ELA,30.21
220199756,2019,8,9,9,Math,62.07
220199756,2019,8,9,9,ELA,48.96
220218093,2019,8,9,9,Math,37.93
220218093,2019,8,9,9,ELA,36.46
220202246,2019,8,9,9,Math,20.45
220202246,2019,8,9,9,ELA,43.06
209758077,2019,8,11,11,Math,10.34
209758077,2019,8,11,11,ELA,18.75
232308098,2019,8,10,10,Math,25.86
232308098,2019,8,10,10,ELA,29.17
215160649,2019,8,10,10,Math,24.14
215160649,2019,8,10,10,ELA,26.04
214349433,2019,8,11,11,Math,39.66
214349433,2019,8,11,11,ELA,48.96
